4.898107253395624361e-01
5.503196085115221736e-01
6.613511287198666766e-01
4.566754547568421807e-01
9.423632096224812127e-01
7.025284537588840639e-01
6.808315893698310139e-01
3.584905660377358250e-01
4.533333333333333104e-01
7.086871854900109735e-01
5.859982556814328225e-01
4.031008114129145392e-01
6.716874622970646636e-01
7.354490340108910118e-01
